meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.164848568,0.058071907,0.1788,0.1034,0.2054,0.102,1.748302535,6.579060886,0.92569558,0.412915476,0.1796,0.164848568,0.092866224,0.016753927,0.166666667,0.301432292,0.0390625,3.6484375,3.609375,0.081296155,male
0.168243127,0.056049552,0.177323498,0.10975764,0.207418335,0.097660695,1.362941178,4.670203321,0.921736475,0.379060536,0.193846154,0.168243127,0.104901403,0.038834951,0.275862069,0.6871875,0.109375,5.9609375,5.8515625,0.125907006,male
0.169341633,0.066742974,0.180322581,0.109677419,0.226774194,0.117096774,1.154277226,3.7872011,0.943721018,0.610793611,0.100645161,0.169341633,0.091425928,0.016614746,0.219178082,0.759943182,0.09375,3.96875,3.875,0.29281874,male
0.165553011,0.056395524,0.182367116,0.105173636,0.206973777,0.101800142,2.091551668,8.017145586,0.915375613,0.408378543,0.205584692,0.165553011,0.098589335,0.015748031,0.25,0.8671875,0.0078125,7,6.9921875,0.214192964,male
0.165439339,0.058030049,0.181621622,0.103843844,0.199279279,0.095435435,2.45853693,10.32384884,0.909782239,0.46237789,0.184564565,0.165439339,0.103017102,0.04610951,0.23880597,1.125434028,0.0859375,5.4296875,5.34375,0.335311318,male
0.172235456,0.061148406,0.17998115,0.117700283,0.22273327,0.105032988,0.737617864,2.87609422,0.943536738,0.504262202,0.097115928,0.172235456,0.106113736,0.022346369,0.275862069,0.738839286,0.09375,3.671875,3.578125,0.272602297,male
0.166580213,0.058080263,0.183568465,0.108630705,0.212614108,0.103983402,2.718281744,12.06978727,0.907748661,0.496538392,0.105726141,0.166580213,0.107543679,0.017718715,0.246153846,0.169471154,0.109375,0.2265625,0.1171875,0.538888889,male
0.159346917,0.060201785,0.169939247,0.103256379,0.202770352,0.099513973,1.56608222,5.436601727,0.942560562,0.576993051,0.186439854,0.159346917,0.097703703,0.017857143,0.266666667,0.888494318,0.015625,3.765625,3.75,0.263953488,male
0.168424394,0.058087543,0.183101124,0.11105618,0.217393258,0.106337079,1.616605589,5.634614073,0.926773861,0.446893236,0.184988764,0.168424394,0.099661371,0.01816118,0.266666667,0.478841146,0.1015625,3.9296875,3.828125,0.073824312,male
0.173225139,0.057845199,0.189988877,0.117107898,0.218642937,0.101535039,1.554699593,5.511005559,0.921118028,0.434303837,0.211167964,0.173225139,0.108406033,0.01992528,0.205128205,0.816915761,0.109375,4.2421875,4.1328125,0.280718336,male
0.164942112,0.057950186,0.170754877,0.111145038,0.209228159,0.098083121,0.992801211,3.55610337,0.941825894,0.515561766,0.100695505,0.164942112,0.098031026,0.016494845,0.242424242,0.433971774,0.046875,3.5078125,3.4609375,0.172460497,male
0.169951091,0.058801539,0.179330739,0.113743191,0.214412451,0.100669261,1.518670955,6.020674491,0.934682876,0.465466912,0.093696498,0.169951091,0.094131144,0.01992528,0.145454545,0.911764706,0.0078125,6.9296875,6.921875,0.196183049,male
0.165341492,0.058728055,0.17600823,0.103127572,0.202798354,0.099670782,1.492306568,4.997395856,0.925327714,0.468859566,0.094485597,0.165341492,0.091480993,0.016494845,0.19047619,0.2865625,0.0703125,2.640625,2.5703125,0.124223602,male
0.162046927,0.059954503,0.172745763,0.107570621,0.208813559,0.101242938,1.8354638,7.896307834,0.937674888,0.558937635,0.088587571,0.162046927,0.10117864,0.016789087,0.258064516,1.001420455,0.0234375,7,6.9765625,0.17447875,male
0.149864156,0.068282709,0.162195122,0.093560976,0.206926829,0.113365854,1.725931238,6.327806369,0.956283251,0.720948329,0.088780488,0.149864156,0.108321224,0.023529412,0.271186441,0.62109375,0.0078125,3.71875,3.7109375,0.156290727,male
0.16831705,0.061271291,0.173125,0.1121875,0.220625,0.1084375,1.282387176,4.267791633,0.939593951,0.558679055,0.205,0.16831705,0.107576617,0.015841584,0.266666667,0.553710938,0.03125,3.6484375,3.6171875,0.163301718,male
0.157992576,0.059855281,0.166570973,0.094226475,0.190685805,0.09645933,3.288006338,16.61327387,0.901595511,0.454409159,0.084401914,0.157992576,0.083562098,0.017467249,0.222222222,0.522949219,0.1015625,2.4921875,2.390625,0.235294118,male
0.174645539,0.063535329,0.182973262,0.116491979,0.229989305,0.113497326,1.478088438,4.895979345,0.931257029,0.541199061,0.116491979,0.174645539,0.095959687,0.016260163,0.192771084,0.311523438,0.09375,2.46875,2.375,0.138729977,male
0.175235662,0.058124984,0.1928125,0.1165625,0.2215625,0.105,1.621232719,5.551223282,0.92079127,0.449500348,0.2140625,0.175235662,0.109784798,0.026845638,0.266666667,0.935461957,0.1015625,6.3125,6.2109375,0.244025157,male
0.173665778,0.059837238,0.191988596,0.114554526,0.220926586,0.10637206,1.392077284,4.698827016,0.931155094,0.487284755,0.194982181,0.173665778,0.105569602,0.01836969,0.275862069,0.625422297,0.0234375,3.671875,3.6484375,0.207054485,male
0.161859039,0.063807653,0.170709079,0.110033135,0.216726309,0.106693174,1.595647568,5.702796693,0.947075538,0.631759224,0.094075547,0.161859039,0.096395688,0.022727273,0.210526316,0.545117188,0.0390625,3.7890625,3.75,0.215277778,male
0.161131594,0.058329692,0.17030137,0.09947032,0.194849315,0.095378995,2.173082276,8.419282781,0.919443647,0.465251763,0.095378995,0.161131594,0.093313401,0.018411968,0.266666667,0.509375,0.0859375,3.890625,3.8046875,0.128796998,male
0.167335716,0.057891254,0.18212766,0.107659574,0.212340426,0.104680851,2.292164462,9.488978693,0.905717452,0.405274795,0.104680851,0.167335716,0.093851494,0.030888031,0.195121951,0.589355469,0.1015625,3.8125,3.7109375,0.259789474,male
0.162428948,0.059259649,0.173401015,0.105651438,0.201353638,0.0957022,2.081900464,8.337774459,0.927351412,0.496574207,0.180033841,0.162428948,0.086478554,0.017877095,0.168421053,0.586458333,0.09375,3.71875,3.625,0.209821429,male
0.173483471,0.05891422,0.183240506,0.119797468,0.227898734,0.108101266,1.280841431,4.269678647,0.926354591,0.443394411,0.12121519,0.173483471,0.095160811,0.015717092,0.163265306,0.597470238,0.0078125,3.46875,3.4609375,0.28724605,male
0.164389079,0.058062466,0.177875137,0.104271632,0.203636364,0.099364732,1.631304585,5.18902383,0.917178547,0.437833414,0.18584885,0.164389079,0.103429101,0.015952144,0.275862069,1.1046875,0.1015625,3.7421875,3.640625,0.360693848,male
0.168022339,0.060112891,0.17639698,0.114174757,0.219590076,0.105415318,1.167497615,3.952410092,0.93927503,0.541345137,0.202373247,0.168022339,0.110437693,0.017797553,0.275862069,0.346875,0.0078125,2.2109375,2.203125,0.21143617,male
0.180360211,0.053765948,0.189473684,0.141894737,0.213473684,0.071578947,1.473165489,4.899974495,0.918148782,0.395065199,0.186526316,0.180360211,0.132277326,0.047012733,0.279069767,0.968568314,0.0234375,4.1484375,4.125,0.128314394,male
0.191151288,0.061364174,0.192392638,0.149877301,0.242208589,0.092331288,1.623605699,6.282023725,0.922947395,0.424338908,0.276134969,0.191151288,0.131275634,0.05106383,0.279069767,0.682771382,0.0234375,2.6015625,2.578125,0.127586207,male
0.176481561,0.058526563,0.184521073,0.128199234,0.210804598,0.082605364,1.750255784,6.87399498,0.922013808,0.453262848,0.195249042,0.176481561,0.136086032,0.047571853,0.277456647,0.701891447,0.0234375,5.90625,5.8828125,0.099373933,male
0.18251693,0.060163061,0.184044944,0.130168539,0.23752809,0.107359551,1.002362289,4.070842376,0.932693374,0.40068788,0.181292135,0.18251693,0.115764907,0.04719764,0.275862069,0.704963235,0.0234375,3.75,3.7265625,0.129979036,male
0.173201795,0.064381387,0.182496148,0.111309707,0.217010786,0.105701079,1.539899731,5.53341443,0.93333315,0.567318207,0.180338983,0.173201795,0.104841779,0.047571853,0.271186441,0.88125,0.0234375,6.6328125,6.609375,0.14607959,male
0.175608547,0.054744359,0.183706177,0.135559265,0.211752922,0.076193656,1.703628615,6.538831559,0.914107261,0.422329488,0.18230384,0.175608547,0.111493525,0.047105005,0.272727273,1.034254808,0.0234375,7.6171875,7.59375,0.105592967,male
0.173764677,0.062097845,0.194408602,0.108817204,0.211182796,0.102365591,2.179190993,7.598852853,0.911911644,0.50915886,0.207741935,0.173764677,0.143545214,0.04912999,0.279069767,1.121570122,0.0234375,4.734375,4.7109375,0.187094829,male
0.168762986,0.065099309,0.187956989,0.11827957,0.214623656,0.096344086,2.140769074,9.898026616,0.94894497,0.636394351,0.19311828,0.168762986,0.123731951,0.047384008,0.279069767,0.626674107,0.0234375,2.3671875,2.34375,0.123888889,male
0.184749215,0.056474828,0.196256881,0.124844037,0.226055046,0.101211009,1.781202642,5.8043073,0.900623637,0.390229679,0.223486239,0.184749215,0.137278265,0.047012733,0.277456647,0.788602941,0.0234375,4.9453125,4.921875,0.126825397,male
0.180792175,0.054553739,0.194853801,0.133040936,0.216549708,0.083508772,1.879482772,7.808825662,0.915946632,0.376617658,0.204269006,0.180792175,0.121079209,0.047666336,0.279069767,1.3703125,0.0234375,8.2265625,8.203125,0.152481203,male
0.184388044,0.057209932,0.192199688,0.12798752,0.230202808,0.102215289,1.431905985,6.033029564,0.921447987,0.342121012,0.190452418,0.184388044,0.10940773,0.046920821,0.263736264,0.947620739,0.0234375,7.3828125,7.359375,0.103386671,male
0.178491211,0.055165379,0.193881579,0.132171053,0.211842105,0.079671053,2.571840284,12.23283109,0.911291539,0.432742048,0.198486842,0.178491211,0.125876414,0.047012733,0.279069767,1.06726372,0.0234375,6.796875,6.7734375,0.116057234,male
0.184012161,0.063713046,0.193984576,0.124164524,0.244010283,0.119845758,1.545897753,4.978661177,0.923033917,0.490398345,0.193624679,0.184012161,0.123233311,0.04743083,0.277456647,0.888822115,0.0234375,3.703125,3.6796875,0.162081583,male
0.190270482,0.060960247,0.194973822,0.133403141,0.243839442,0.1104363,0.807525863,2.963505364,0.931159989,0.435852363,0.182268761,0.190270482,0.12962363,0.046966732,0.272727273,1.016773897,0.0234375,6.84375,6.8203125,0.091001655,male
0.179085045,0.055681078,0.188814159,0.125380531,0.216070796,0.090690265,1.245531192,4.609195432,0.926294936,0.424564358,0.197734513,0.179085045,0.114158065,0.047105005,0.277456647,0.683728448,0.0234375,8.015625,7.9921875,0.048631476,male
0.185876294,0.060595756,0.193429952,0.1384219,0.235362319,0.096940419,0.80153454,3.099030455,0.939016438,0.507903476,0.206956522,0.185876294,0.135327413,0.047666336,0.275862069,0.927014803,0.0234375,6.1875,6.1640625,0.159569075,male
0.181054947,0.057148533,0.190588235,0.144941176,0.212705882,0.067764706,1.715516279,5.876507485,0.913423019,0.430192039,0.205176471,0.181054947,0.121781169,0.046966732,0.277456647,0.490675403,0.0234375,3.609375,3.5859375,0.076339869,male
0.180642798,0.05938458,0.185266667,0.131133333,0.227266667,0.096133333,1.009723653,3.84336428,0.938804918,0.50714244,0.1834,0.180642798,0.123788164,0.047151277,0.275862069,1.318509615,0.0234375,8.015625,7.9921875,0.17168755,male
0.183981014,0.056716781,0.19884058,0.1415781,0.219130435,0.077552335,2.013467381,7.92533121,0.911969833,0.391708169,0.208760064,0.183981014,0.122803909,0.047761194,0.269662921,1.341517857,0.0234375,5.4140625,5.390625,0.164302059,male
0.192943299,0.057850133,0.207025496,0.148725212,0.235184136,0.086458924,1.313445306,4.417070931,0.922131586,0.444268004,0.230028329,0.192943299,0.11918971,0.047337278,0.279069767,0.73255814,0.0234375,7.2890625,7.265625,0.072258065,male
0.172044323,0.056679648,0.186863158,0.109642105,0.205136842,0.095494737,2.134565865,7.704937258,0.890897599,0.37755284,0.2016,0.172044323,0.110123905,0.04719764,0.274285714,0.796875,0.0234375,4.6171875,4.59375,0.074897959,male
0.17371648,0.05688757,0.180630182,0.12212272,0.209419569,0.087296849,1.716455426,6.370828462,0.919203255,0.448022567,0.177379768,0.17371648,0.119002204,0.048096192,0.275862069,1.343394886,0.0234375,8.671875,8.6484375,0.125147662,male
0.173448805,0.065076654,0.178693467,0.110686767,0.224187605,0.113500838,1.545382066,5.052169894,0.920972256,0.47476966,0.090050251,0.173448805,0.127933369,0.047012733,0.279069767,1.111852134,0.0234375,5.1796875,5.15625,0.149465241,male
0.170723428,0.062430206,0.174641288,0.116837482,0.216046852,0.09920937,1.138764296,4.267387302,0.940813213,0.53521464,0.195959004,0.170723428,0.122621288,0.050686378,0.275862069,1.144230769,0.0234375,7.7578125,7.734375,0.090463458,male
0.188543013,0.060140499,0.19186747,0.149698795,0.238253012,0.088554217,1.364609521,4.488420693,0.918349625,0.405334287,0.180060241,0.188543013,0.111889581,0.047244094,0.269662921,0.664583333,0.0234375,6.3984375,6.375,0.033653846,male
0.170042567,0.064567901,0.192469775,0.106873921,0.215682211,0.10880829,1.909811236,6.923318994,0.934263692,0.599682589,0.194887737,0.170042567,0.121085852,0.047105005,0.279069767,0.959765625,0.0234375,7.5,7.4765625,0.055351545,male
0.180650961,0.062564524,0.198238173,0.121957586,0.232495922,0.110538336,0.975188722,3.186773667,0.937485938,0.553037655,0.194584013,0.180650961,0.125288842,0.047058824,0.279069767,1.565848214,0.0234375,7.03125,7.0078125,0.149005457,male
0.178873357,0.058085349,0.18870674,0.130054645,0.212167577,0.082112933,1.867983218,6.998662362,0.908828887,0.406652913,0.192276867,0.178873357,0.116109922,0.047105005,0.275862069,0.458460366,0.0234375,2.203125,2.1796875,0.107526882,male
0.174273983,0.057816442,0.191210526,0.116052632,0.218473684,0.102421053,1.932601857,8.103753146,0.91801253,0.368085585,0.199315789,0.174273983,0.117071916,0.047856431,0.279069767,0.794704861,0.0234375,5.34375,5.3203125,0.07903602,male
0.177669976,0.065541398,0.181637931,0.114655172,0.228706897,0.114051724,1.595867711,5.320679913,0.919954965,0.511310533,0.181637931,0.177669976,0.113763033,0.048289738,0.271186441,0.673828125,0.0234375,3.4921875,3.46875,0.15492278,male
0.18236181,0.058159608,0.193629032,0.127016129,0.211129032,0.084112903,1.983090461,6.423347245,0.877243429,0.325940379,0.205483871,0.18236181,0.111750169,0.04729064,0.271186441,1.092857143,0.0234375,7.2890625,7.265625,0.099193548,male
0.175634123,0.059548155,0.192817133,0.118088962,0.222800659,0.104711697,1.326788906,4.647401829,0.924591446,0.453599536,0.198813839,0.175634123,0.1248582,0.047384008,0.248704663,0.424408784,0.0234375,1.921875,1.8984375,0.081640781,male
0.178535925,0.057604645,0.18893913,0.138295652,0.206469565,0.068173913,2.532185825,11.53146473,0.903636266,0.3963962,0.20013913,0.178535925,0.13361574,0.049331963,0.277456647,1.19765625,0.0234375,7.6171875,7.59375,0.201587302,male
0.172349346,0.064658574,0.187145299,0.105299145,0.209641026,0.10434188,1.801046393,5.724800398,0.919737054,0.529760727,0.095247863,0.172349346,0.121944564,0.046966732,0.275862069,1.347942073,0.0234375,6.984375,6.9609375,0.132951133,male
0.16482457,0.071676082,0.178736383,0.098823529,0.210457516,0.111633987,3.173260806,18.18407217,0.935246882,0.64271513,0.18788671,0.16482457,0.126560976,0.047477745,0.275862069,0.561767578,0.09375,3.328125,3.234375,0.094979296,male
0.174892325,0.055032253,0.183887147,0.119373041,0.207147335,0.087774295,2.040028172,7.880566475,0.905661466,0.351681276,0.201442006,0.174892325,0.112162311,0.046920821,0.277456647,1.005632267,0.0234375,7.03125,7.0078125,0.087484598,male
0.168164372,0.066333508,0.179142367,0.110463122,0.213241852,0.102778731,1.637324802,6.351842424,0.950347122,0.666763876,0.193070326,0.168164372,0.131661886,0.050579557,0.279069767,1.038461538,0.0234375,7.0078125,6.984375,0.132177479,male
0.171409029,0.060725375,0.19,0.109047619,0.208571429,0.09952381,2.048768342,7.023703079,0.909826888,0.500631312,0.195238095,0.171409029,0.117953144,0.046920821,0.279069767,0.791015625,0.0234375,4.3359375,4.3125,0.082480818,male
0.178765123,0.0609274,0.183448276,0.131417625,0.22045977,0.089042146,1.367685176,4.746170218,0.930066367,0.503260793,0.278390805,0.178765123,0.112631538,0.048,0.277456647,0.742417279,0.0234375,7.5,7.4765625,0.070950888,male
0.177693858,0.060015938,0.186417112,0.110802139,0.219358289,0.10855615,1.556355231,5.012786089,0.893263542,0.350958391,0.168449198,0.177693858,0.117193178,0.048533873,0.274285714,0.6403125,0.0234375,4.4765625,4.453125,0.136842105,male
0.179716144,0.056663031,0.188542714,0.121943049,0.223718593,0.101775544,0.852465707,2.699418703,0.922716655,0.370794616,0.219028476,0.179716144,0.118620143,0.046920821,0.277456647,0.981881649,0.1171875,6.2578125,6.140625,0.093262529,male
0.173709455,0.059889735,0.179829642,0.117819421,0.218943782,0.101124361,1.087833071,4.396610807,0.938267117,0.535185926,0.175059625,0.173709455,0.119022366,0.050686378,0.279069767,1.027901786,0.0234375,3.796875,3.7734375,0.178196616,male
0.173720512,0.056625365,0.185136612,0.114754098,0.21420765,0.099453552,1.291862315,4.089524156,0.914315992,0.41644568,0.191256831,0.173720512,0.120717294,0.047524752,0.277456647,0.829427083,0.0234375,5.625,5.6015625,0.107166959,male
0.178254336,0.053752348,0.19041876,0.117252931,0.219028476,0.101775544,1.912808705,6.834770002,0.891691279,0.296862553,0.189949749,0.178254336,0.11436113,0.047244094,0.277456647,1.104225852,0.0234375,5.671875,5.6484375,0.110748864,male
0.166184378,0.069486359,0.182024867,0.096980462,0.202912966,0.105932504,3.465663386,17.81891079,0.906953856,0.528209186,0.188490231,0.166184378,0.114281275,0.047058824,0.279069767,0.577934451,0.0234375,2.25,2.2265625,0.118836565,male
0.178720688,0.058594037,0.186512397,0.120330579,0.230016529,0.10968595,1.094190457,3.674540383,0.926339465,0.432669209,0.235570248,0.178720688,0.118034404,0.047384008,0.275862069,1.815848214,0.0234375,7.96875,7.9453125,0.136331021,male
0.168698613,0.062554538,0.187945205,0.105479452,0.208082192,0.10260274,2.053355607,7.555147264,0.920136094,0.532073726,0.195136986,0.168698613,0.130612305,0.046920821,0.277456647,0.798677885,0.0234375,5.671875,5.6484375,0.118553646,male
0.166478636,0.061180066,0.181754386,0.108684211,0.202017544,0.093333333,2.481266224,10.28596222,0.916918397,0.519853201,0.186666667,0.166478636,0.113172043,0.04743083,0.262295082,0.711495536,0.0234375,6.09375,6.0703125,0.142239382,male
0.1706137,0.055681306,0.179130435,0.132753623,0.195362319,0.062608696,1.942938613,6.626767671,0.901121416,0.416498646,0.180289855,0.1706137,0.124998038,0.046966732,0.277456647,0.57734375,0.0234375,3.46875,3.4453125,0.056870748,male
0.182887691,0.059897769,0.189090909,0.127272727,0.232727273,0.105454545,0.838535143,3.535017503,0.936616357,0.48090826,0.188571429,0.182887691,0.147472372,0.047058824,0.274285714,1.606770833,0.0234375,5.25,5.2265625,0.212163677,male
0.17379945,0.059243439,0.186290323,0.116854839,0.211129032,0.094274194,1.96813756,7.761783298,0.920132661,0.49788787,0.19983871,0.17379945,0.12833326,0.049382716,0.279069767,1.26171875,0.0234375,7.03125,7.0078125,0.135590858,male
0.176938283,0.058304068,0.191264368,0.115402299,0.213793103,0.098390805,2.269790623,8.1418079,0.895976564,0.418023832,0.188045977,0.176938283,0.125012128,0.046920821,0.279069767,0.862827035,0.0234375,5.5546875,5.53125,0.092478814,male
0.17768078,0.061211872,0.182608696,0.133913043,0.21426087,0.080347826,2.264747812,8.555115129,0.899282031,0.436254011,0.174330435,0.17768078,0.129440649,0.04743083,0.272727273,0.920758929,0.0234375,8.1796875,8.15625,0.078927203,male
0.167731744,0.066224783,0.171886121,0.112597865,0.22519573,0.112597865,0.822981469,3.103282427,0.953210083,0.634647974,0.173380783,0.167731744,0.126106863,0.048096192,0.279069767,0.813616071,0.0234375,6.0234375,6,0.123383621,male
0.181036339,0.059324503,0.189328859,0.13295302,0.225033557,0.092080537,0.981244472,3.387936532,0.935145815,0.501281602,0.205302013,0.181036339,0.112473352,0.046966732,0.274285714,1.072265625,0.0234375,5.71875,5.6953125,0.133215755,male
0.174991748,0.054608344,0.188442907,0.118685121,0.209757785,0.091072664,1.833907168,6.255185951,0.899892484,0.368654765,0.197647059,0.174991748,0.106991824,0.046920821,0.277456647,0.443677326,0.0234375,3.6328125,3.609375,0.057668522,male
0.177527038,0.05760106,0.190017094,0.120615385,0.217299145,0.096683761,1.51334504,5.045305951,0.921580649,0.473949968,0.188581197,0.177527038,0.121318856,0.047012733,0.279069767,1.557010135,0.0234375,7.5703125,7.546875,0.171408535,male
0.176746255,0.057544346,0.192840467,0.124747082,0.210272374,0.085525292,3.889408394,22.1038381,0.896270328,0.458454822,0.195564202,0.176746255,0.145738497,0.0537514,0.275862069,0.8671875,0.0234375,6.8671875,6.84375,0.111688025,male
0.171547961,0.065804842,0.189052632,0.110315789,0.216421053,0.106105263,2.971078153,15.24992235,0.935737882,0.59832555,0.201684211,0.171547961,0.122665736,0.047337278,0.279069767,1.456117021,0.0234375,7.640625,7.6171875,0.128571429,male
0.175583481,0.06082766,0.18066087,0.126608696,0.207443478,0.080834783,2.147123074,7.86214645,0.901592743,0.44241012,0.181147826,0.175583481,0.108809217,0.049947971,0.271186441,1.032964939,0.0234375,7.265625,7.2421875,0.139669562,male
0.182465049,0.072544522,0.192654867,0.131946903,0.252123894,0.120176991,1.732922316,6.275185577,0.939798388,0.590015121,0.277212389,0.182465049,0.124485842,0.026058632,0.266666667,0.9246875,0.140625,5.2421875,5.1015625,0.178471159,male
0.160307998,0.058925137,0.165,0.103666667,0.197666667,0.094,1.424574215,4.944749792,0.935770773,0.534223135,0.187,0.160307998,0.087385478,0.023952096,0.202531646,0.6640625,0.0859375,3.6015625,3.515625,0.299191919,male
0.153381674,0.070907608,0.155608919,0.098136078,0.211640938,0.11350486,1.645453972,5.968061458,0.963071479,0.735318329,0.093493425,0.153381674,0.101207033,0.039408867,0.137931034,0.318603516,0.02734375,0.69140625,0.6640625,0.484705882,male
0.197027156,0.060146163,0.217823529,0.133,0.253235294,0.120235294,2.539507576,10.49582645,0.885384075,0.320608285,0.253647059,0.197027156,0.132534513,0.047477745,0.274285714,1.235704787,0.0234375,8.2734375,8.25,0.137680155,male
0.181555987,0.065929432,0.191240429,0.131209801,0.235834609,0.104624809,2.254150823,9.782985605,0.926799664,0.547278864,0.230689127,0.181555987,0.149405943,0.046920821,0.277456647,0.891210938,0.0234375,5.015625,4.9921875,0.194195476,male
0.189057081,0.073953106,0.213918306,0.130892587,0.255854766,0.124962179,1.737637658,6.031486001,0.932642656,0.564268532,0.271527988,0.189057081,0.13362388,0.048144433,0.279069767,0.614583333,0.0234375,3.328125,3.3046875,0.081737589,male
0.183170844,0.064422599,0.20341534,0.124804631,0.237858177,0.113053546,1.875460365,6.512018965,0.922504828,0.520097705,0.236237337,0.183170844,0.144830538,0.047761194,0.279069767,0.556640625,0.0234375,3.5625,3.5390625,0.087637969,male
0.201951304,0.059686013,0.230379747,0.140886076,0.252974684,0.112088608,2.010309582,7.479860995,0.891332877,0.351251601,0.252974684,0.201951304,0.132170727,0.050052138,0.269662921,1.034333882,0.0234375,8.765625,8.7421875,0.063737784,male
0.202283577,0.061546905,0.231223404,0.135904255,0.250212766,0.114308511,1.764681428,6.101330027,0.896097506,0.35696935,0.23643617,0.202283577,0.128483539,0.046966732,0.275862069,1.569355867,0.0234375,9.4453125,9.421875,0.139245632,male
0.194957222,0.062557836,0.227680412,0.130618557,0.248608247,0.117989691,2.085207855,7.1060331,0.885968737,0.356487388,0.254742268,0.194957222,0.134626466,0.04729064,0.279069767,0.874840561,0.0234375,5.8125,5.7890625,0.097560976,male
0.199756397,0.059357101,0.228474576,0.134915254,0.245762712,0.110847458,2.291258145,9.076509777,0.882980848,0.309004039,0.244745763,0.199756397,0.132326317,0.052863436,0.279069767,1.018229167,0.0234375,8.0859375,8.0625,0.092572173,male
0.194016496,0.05831199,0.216829268,0.136585366,0.243719512,0.107134146,1.661019402,6.075685535,0.898994243,0.323755624,0.235609756,0.194016496,0.126112118,0.047384008,0.271186441,0.614889706,0.0234375,3.5859375,3.5625,0.107867325,male
0.203814537,0.062501048,0.226578947,0.142947368,0.256052632,0.113105263,2.633371891,11.47324481,0.901609765,0.414699638,0.257526316,0.203814537,0.128787607,0.049180328,0.279069767,0.82359375,0.0234375,3.6796875,3.65625,0.126311189,male
0.186891409,0.065908317,0.21989899,0.127626263,0.241818182,0.114191919,2.025951262,6.657730577,0.906023373,0.45533941,0.232272727,0.186891409,0.131759211,0.048879837,0.277456647,0.65625,0.0234375,8.4375,8.4140625,0.055591774,male
0.171490287,0.0709614,0.174129353,0.119800995,0.23681592,0.117014925,2.306294384,8.900695901,0.936195389,0.594687403,0.125373134,0.171490287,0.120088681,0.047808765,0.266666667,0.665421196,0.0234375,5.578125,5.5546875,0.073647871,male
0.180849359,0.066607438,0.186666667,0.126404199,0.242519685,0.116115486,2.058292389,7.411979036,0.925316571,0.53647285,0.125669291,0.180849359,0.134678374,0.046966732,0.279069767,0.756310096,0.0234375,5.2734375,5.25,0.061079545,male
0.198585268,0.05869109,0.222864385,0.138048162,0.247351077,0.109302915,2.743250117,11.79322779,0.891770807,0.371898781,0.248060837,0.198585268,0.128648886,0.04989605,0.279069767,0.680706522,0.0234375,5.625,5.6015625,0.07027143,male
0.194210617,0.057747742,0.213587116,0.136515373,0.243103953,0.10658858,1.594901298,5.675728745,0.902016634,0.306216375,0.24556369,0.194210617,0.127155848,0.049180328,0.272727273,1.241709184,0.0234375,9.46875,9.4453125,0.128863072,male
0.195171422,0.063780416,0.223468835,0.137344173,0.249268293,0.111924119,1.350174597,4.080138475,0.916565861,0.455478933,0.233712737,0.195171422,0.124391977,0.047952048,0.279069767,1.022727273,0.0234375,5.90625,5.8828125,0.126059863,male
0.193038704,0.058895246,0.21530303,0.132222222,0.242525253,0.11030303,2.124453969,7.907739865,0.900591475,0.370345243,0.119141414,0.193038704,0.126359687,0.047244094,0.277456647,0.791940789,0.0234375,10.078125,10.0546875,0.059440559,male
0.189761258,0.059864418,0.1995,0.1309,0.24885,0.11795,2.470608256,11.99366507,0.898308295,0.33266408,0.1295,0.189761258,0.134528873,0.047808765,0.277456647,0.779411765,0.0234375,7.875,7.8515625,0.076830135,male
0.186118513,0.058503603,0.17077748,0.136246649,0.242091153,0.105844504,1.275122975,3.854429204,0.908130652,0.361051957,0.14075067,0.186118513,0.125718208,0.048192771,0.275862069,0.696933962,0.0234375,12.0234375,12,0.056806848,male
0.194248134,0.066107707,0.203152174,0.134293478,0.259836957,0.125543478,2.570418233,11.5881981,0.913040763,0.472265059,0.262880435,0.194248134,0.146746174,0.046920821,0.279069767,1.350398936,0.0234375,9.46875,9.4453125,0.115354355,male
0.198868838,0.061917027,0.22488189,0.136692913,0.253910761,0.117217848,2.199087639,8.064829218,0.897516502,0.386697805,0.252440945,0.198868838,0.146562391,0.047384008,0.279069767,0.929521277,0.0234375,5.671875,5.6484375,0.103630705,male
0.193155389,0.066994936,0.209278351,0.138195876,0.252216495,0.114020619,2.613076149,11.09342564,0.906531584,0.462571346,0.140360825,0.193155389,0.143489618,0.050955414,0.277456647,0.778424202,0.0234375,5.71875,5.6953125,0.108333333,male
0.185934699,0.062721291,0.179352641,0.141192504,0.237069847,0.095877342,1.328383444,4.267881148,0.924279346,0.498183723,0.159795571,0.185934699,0.128266357,0.048192771,0.277456647,0.527901786,0.0234375,3.7734375,3.75,0.080263158,male
0.195200787,0.061043124,0.215908441,0.140200286,0.249556509,0.109356223,1.613701175,5.343518988,0.894347643,0.345574305,0.143805436,0.195200787,0.138503684,0.048484848,0.279069767,0.532579787,0.0234375,1.8046875,1.78125,0.133223684,male
0.207271491,0.058259987,0.236007394,0.143881701,0.255674677,0.111792976,1.575404794,4.657162201,0.871855263,0.244380123,0.249981516,0.207271491,0.12102799,0.048048048,0.277456647,0.880489865,0.0234375,6.9375,6.9140625,0.065609623,male
